2020-03-19 19:22:51 | ERROR | MainProcess | test_thread | [rest_client._http_request] DELETE http://172.23.121.66:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-19 22:32:48 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 1, 'module': 'menelaus_sup', 'tstamp': 1584682367116, 'shortText': 'web start ok', 'text': 'Couchbase Server has started on web port 8091 on node \'ns_1@172.23.121.65\'. Version: "6.5.1-6260-enterprise".', 'serverTime': '2020-03-19T22:32:47.116Z'}
2020-03-19 22:32:48 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 2, 'module': 'ns_cookie_manager', 'tstamp': 1584682367099, 'shortText': 'cookie update', 'text': 'Node \'ns_1@172.23.121.65\' synchronized otp cookie {sanitized,\n                                                   <<"f4oQgf/p0RIKodAYhNDiv/9GLQ8yWDeFItdgYMByZjs=">>} from cluster', 'serverTime': '2020-03-19T22:32:47.099Z'}
2020-03-19 22:32:48 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584682365811, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:32:45.811Z'}
2020-03-19 22:32:48 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584682365809, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:32:45.809Z'}
2020-03-19 22:32:48 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@172.23.121.65', 'type': 'info', 'code': 1, 'module': 'menelaus_sup', 'tstamp': 1584682365786, 'shortText': 'web start ok', 'text': 'Couchbase Server has started on web port 8091 on node \'ns_1@172.23.121.65\'. Version: "6.5.1-6260-enterprise".', 'serverTime': '2020-03-19T22:32:45.786Z'}
2020-03-19 22:32:48 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'ns_cluster', 'tstamp': 1584682363866, 'shortText': 'message', 'text': 'Change of address to "172.23.121.65" is requested.', 'serverTime': '2020-03-19T22:32:43.866Z'}
2020-03-19 22:32:48 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'auto_failover', 'tstamp': 1584681779380, 'shortText': 'message', 'text': 'Enabled auto-failover with timeout 120 and max count 1', 'serverTime': '2020-03-19T22:22:59.380Z'}
2020-03-19 22:32:48 | ERROR | MainProcess | Cluster_Thread | [rest_client.print_UI_logs] {'node': 'ns_1@cb.local', 'type': 'info', 'code': 0, 'module': 'mb_master', 'tstamp': 1584681779356, 'shortText': 'message', 'text': "I'm the only node, so I'm the master.", 'serverTime': '2020-03-19T22:22:59.356Z'}
2020-03-19 22:32:48 | ERROR | MainProcess | Cluster_Thread | [rest_client.add_node] add_node error : b'["Unexpected server error, request logged."]'
2020-03-20 10:06:10 | ERROR | MainProcess | test_thread | [rest_client._http_request] DELETE http://172.23.121.65:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-20 10:06:14 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] POST http://172.23.121.65:8091/settings/indexes body: storageMode=forestdb headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 400 reason: unknown b'{"errors":{"storageMode":"The value must be one of the following: [plasma,memory_optimized]"}}' auth: Administrator:password
2020-03-20 10:06:31 | ERROR | MainProcess | test_thread | [rest_client._http_request] DELETE http://172.23.121.65:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-20 10:06:37 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 0
2020-03-20 10:06:42 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 1
2020-03-20 10:06:47 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 2
2020-03-20 10:06:51 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 3
2020-03-20 10:06:56 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 4
2020-03-20 10:07:01 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 5
2020-03-20 10:07:01 | ERROR | MainProcess | test_thread | [rest_client._http_request] GET http://172.23.121.66:8094/api/index/geo-index body:  headers: {'Content-Type': 'application/json', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 400 reason: rest_auth: preparePerms, err: index not found b'{"error":"rest_auth: preparePerms, err: index not found","request":"","status":"fail"}\n' auth: Administrator:password
2020-03-20 10:07:01 | ERROR | MainProcess | test_thread | [rest_client._http_request] DELETE http://172.23.121.66:8094/api/index/geo-index body:  headers: {'Content-Type': 'application/json', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 400 reason: rest_auth: preparePerms, err: index not found b'{"error":"rest_auth: preparePerms, err: index not found","request":"","status":"fail"}\n' auth: Administrator:password
2020-03-20 10:08:55 | ERROR | MainProcess | Cluster_Thread | [task.execute] FAIL: FTS hits: 141, while N1QL hits: 421
2020-03-20 10:08:55 | ERROR | MainProcess | Cluster_Thread | [task.execute] FAIL: Following 280 docs were not returned by FTS, but N1QL, printing 50: ['earthquake132', 'earthquake70', 'earthquake915', 'earthquake285', 'earthquake755', 'earthquake627', 'earthquake564', 'earthquake252', 'earthquake952', 'earthquake103', 'earthquake471', 'earthquake441', 'earthquake351', 'earthquake565', 'earthquake235', 'earthquake727', 'earthquake116', 'earthquake652', 'earthquake852', 'earthquake236', 'earthquake226', 'earthquake414', 'earthquake637', 'earthquake570', 'earthquake767', 'earthquake75', 'earthquake808', 'earthquake579', 'earthquake638', 'earthquake368', 'earthquake922', 'earthquake954', 'earthquake166', 'earthquake231', 'earthquake686', 'earthquake119', 'earthquake425', 'earthquake549', 'earthquake25', 'earthquake155', 'earthquake832', 'earthquake124', 'earthquake91', 'earthquake366', 'earthquake976', 'earthquake574', 'earthquake588', 'earthquake244', 'earthquake733', 'earthquake583']
2020-03-20 10:09:40 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] POST http://172.23.121.66:8093/query?statement=select+meta%28%29.id+from+default+where+type%3D%27earthquake%27+and+search%28default%2C+%7B%22polygon_points%22%3A+%5B%228sxv3%22%2C+%7B%22lat%22%3A+39.12904450019655%2C+%22lon%22%3A+-133.72550836857206%7D%2C+%22bd4%22%2C+%22c0w8%22%2C+%22c22n%22%2C+%22cmkbw5%22%2C+%5B-102.55044485047824%2C+82.22546774014984%5D%2C+%22cfwtbh4%22%2C+%2257.44152046609423%2C-84.44268267815595%22%2C+%7B%22lat%22%3A+46.22846889892724%2C+%22lon%22%3A+-82.45659083724584%7D%2C+%5B-88.84234739481019%2C+30.633923288929807%5D%2C+%5B-96.3768276034063%2C+19.211104380355888%5D%2C+%229s2sbs%22%2C+%5B-123.21007263411406%2C+12.702860696703834%5D%2C+%7B%22lat%22%3A+10.495889498689191%2C+%22lon%22%3A+-143.47374161614394%7D%5D%2C+%22field%22%3A+%22geo%22%7D%29 body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 500 reason: unknown b'{\n"requestID": "641ab61d-b882-4753-8f8f-69f6ebf6cf24",\n"signature": {"id":"json"},\n"results": [\n],\n"errors": [{"code":5000,"msg":"n1fty: response_handler: err - cause: search err summary: [partition: geo-index_4b09fdd93e6b8383_13aa53f3, err: pindex not available,  partition: geo-index_4b09fdd93e6b8383_18572d87, err: pindex not available,  partition: geo-index_4b09fdd93e6b8383_54820232, err: pindex not available,  partition: geo-index_4b09fdd93e6b8383_6ddbfb54, err: pindex not available,  partition: geo-index_4b09fdd93e6b8383_aa574717, err: pindex not available,  partition: geo-index_4b09fdd93e6b8383_f4e0a48a, err: pindex not available, ]"}],\n"status": "errors",\n"metrics": {"elapsedTime": "25.888039ms","executionTime": "25.84541ms","resultCount": 0,"resultSize": 0,"errorCount": 1}\n}\n' auth: Administrator:password
2020-03-20 10:09:40 | ERROR | MainProcess | Cluster_Thread | [task.execute] n1fty: response_handler: err - cause: search err summary: [partition: geo-index_4b09fdd93e6b8383_13aa53f3, err: pindex not available,  partition: geo-index_4b09fdd93e6b8383_18572d87, err: pindex not available,  partition: geo-index_4b09fdd93e6b8383_54820232, err: pindex not available,  partition: geo-index_4b09fdd93e6b8383_6ddbfb54, err: pindex not available,  partition: geo-index_4b09fdd93e6b8383_aa574717, err: pindex not available,  partition: geo-index_4b09fdd93e6b8383_f4e0a48a, err: pindex not available, ]
2020-03-23 14:38:38 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] GET http://172.23.121.65:8091/pools/default body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"unknown pool"' auth: Administrator:password
2020-03-23 14:38:41 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] GET http://172.23.121.66:8091/pools/default body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"unknown pool"' auth: Administrator:password
2020-03-23 14:38:45 | ERROR | MainProcess | test_thread | [rest_client._http_request] DELETE http://172.23.121.65:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-23 14:39:11 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 0
2020-03-23 14:39:15 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 1
2020-03-23 14:39:20 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 2
2020-03-23 14:39:23 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 3
2020-03-23 14:39:27 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 4
2020-03-23 14:39:32 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 5
2020-03-23 17:01:21 | ERROR | MainProcess | MainThread | [rest_client._http_request] DELETE http://172.23.121.65:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-23 17:01:22 | ERROR | MainProcess | test_thread | [rest_client._http_request] DELETE http://172.23.121.65:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-23 17:01:28 | ERROR | MainProcess | MainThread | [rest_client._http_request] DELETE http://172.23.121.65:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-23 17:05:40 | ERROR | MainProcess | MainThread | [rest_client._http_request] DELETE http://172.23.121.65:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-23 17:05:43 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] POST http://172.23.121.65:8091/settings/indexes body: storageMode=forestdb headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 400 reason: unknown b'{"errors":{"storageMode":"The value must be one of the following: [plasma,memory_optimized]"}}' auth: Administrator:password
2020-03-23 17:06:02 | ERROR | MainProcess | MainThread | [rest_client._http_request] DELETE http://172.23.121.65:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-23 17:06:06 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 0
2020-03-23 17:06:07 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 1
2020-03-23 17:06:09 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 2
2020-03-23 17:06:11 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 3
2020-03-23 17:06:13 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 4
2020-03-23 17:06:15 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 5
2020-03-23 17:07:42 | ERROR | MainProcess | test_thread | [rest_client._http_request] DELETE http://172.23.121.65:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-23 17:07:45 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] POST http://172.23.121.65:8091/settings/indexes body: storageMode=forestdb headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 400 reason: unknown b'{"errors":{"storageMode":"The value must be one of the following: [plasma,memory_optimized]"}}' auth: Administrator:password
2020-03-23 17:08:03 | ERROR | MainProcess | test_thread | [rest_client._http_request] DELETE http://172.23.121.65:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-23 17:08:07 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 0
2020-03-23 17:08:09 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 1
2020-03-23 17:08:10 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 2
2020-03-23 17:08:12 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 3
2020-03-23 17:08:14 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 4
2020-03-23 17:08:16 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 5
2020-03-23 17:09:11 | ERROR | MainProcess | test_thread | [rest_client._http_request] GET http://172.23.121.67:8094/api/index/default_index_1 body:  headers: {'Content-Type': 'application/json', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 400 reason: rest_auth: preparePerms, err: index not found b'{"error":"rest_auth: preparePerms, err: index not found","request":"","status":"fail"}\n' auth: Administrator:password
2020-03-23 17:09:11 | ERROR | MainProcess | test_thread | [rest_client._http_request] DELETE http://172.23.121.67:8094/api/index/default_index_1 body:  headers: {'Content-Type': 'application/json', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 400 reason: rest_auth: preparePerms, err: index not found b'{"error":"rest_auth: preparePerms, err: index not found","request":"","status":"fail"}\n' auth: Administrator:password
2020-03-23 17:09:59 | ERROR | MainProcess | Thread-78  | [remote_util.log_command_output] bash: killall: command not found
2020-03-23 17:10:23 | ERROR | MainProcess | test_thread | [moving_topology_fts.retry_rebalance_out_during_index_building] Rebalance did not fail
2020-03-23 17:11:47 | ERROR | MainProcess | MainThread | [rest_client._http_request] DELETE http://172.23.121.65:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-23 17:11:51 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] POST http://172.23.121.65:8091/settings/indexes body: storageMode=forestdb headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 400 reason: unknown b'{"errors":{"storageMode":"The value must be one of the following: [plasma,memory_optimized]"}}' auth: Administrator:password
2020-03-23 17:12:08 | ERROR | MainProcess | MainThread | [rest_client._http_request] DELETE http://172.23.121.65:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-23 17:12:12 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 0
2020-03-23 17:12:14 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 1
2020-03-23 17:12:16 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 2
2020-03-23 17:12:18 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 3
2020-03-23 17:12:20 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 4
2020-03-23 17:12:22 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 5
2020-03-23 17:37:43 | ERROR | MainProcess | MainThread | [rest_client._http_request] DELETE http://172.23.121.65:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-23 17:37:45 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] POST http://172.23.121.65:8091/settings/indexes body: storageMode=forestdb headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 400 reason: unknown b'{"errors":{"storageMode":"The value must be one of the following: [plasma,memory_optimized]"}}' auth: Administrator:password
2020-03-23 17:38:03 | ERROR | MainProcess | MainThread | [rest_client._http_request] DELETE http://172.23.121.65:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-23 17:38:07 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 0
2020-03-23 17:38:08 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 1
2020-03-23 17:38:10 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 2
2020-03-23 17:38:12 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 3
2020-03-23 17:38:14 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 4
2020-03-23 17:38:16 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 5
2020-03-23 17:39:44 | ERROR | MainProcess | test_thread | [rest_client._http_request] DELETE http://172.23.121.65:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-23 17:39:48 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] POST http://172.23.121.65:8091/settings/indexes body: storageMode=forestdb headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 400 reason: unknown b'{"errors":{"storageMode":"The value must be one of the following: [plasma,memory_optimized]"}}' auth: Administrator:password
2020-03-23 17:40:05 | ERROR | MainProcess | test_thread | [rest_client._http_request] DELETE http://172.23.121.65:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-23 17:40:09 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 0
2020-03-23 17:40:11 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 1
2020-03-23 17:40:13 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 2
2020-03-23 17:40:15 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 3
2020-03-23 17:40:17 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 4
2020-03-23 17:40:19 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 5
2020-03-23 17:41:14 | ERROR | MainProcess | test_thread | [rest_client._http_request] GET http://172.23.121.67:8094/api/index/default_index_1 body:  headers: {'Content-Type': 'application/json', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 400 reason: rest_auth: preparePerms, err: index not found b'{"error":"rest_auth: preparePerms, err: index not found","request":"","status":"fail"}\n' auth: Administrator:password
2020-03-23 17:41:14 | ERROR | MainProcess | test_thread | [rest_client._http_request] DELETE http://172.23.121.67:8094/api/index/default_index_1 body:  headers: {'Content-Type': 'application/json', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 400 reason: rest_auth: preparePerms, err: index not found b'{"error":"rest_auth: preparePerms, err: index not found","request":"","status":"fail"}\n' auth: Administrator:password
2020-03-23 17:42:03 | ERROR | MainProcess | Thread-78  | [remote_util.log_command_output] bash: killall: command not found
2020-03-23 17:42:27 | ERROR | MainProcess | test_thread | [moving_topology_fts.retry_rebalance_out_during_index_building] Rebalance did not fail
2020-03-23 17:43:58 | ERROR | MainProcess | MainThread | [rest_client._http_request] DELETE http://172.23.121.65:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-23 17:44:02 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] POST http://172.23.121.65:8091/settings/indexes body: storageMode=forestdb headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 400 reason: unknown b'{"errors":{"storageMode":"The value must be one of the following: [plasma,memory_optimized]"}}' auth: Administrator:password
2020-03-23 17:44:19 | ERROR | MainProcess | MainThread | [rest_client._http_request] DELETE http://172.23.121.65:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-23 17:44:23 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 0
2020-03-23 17:44:25 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 1
2020-03-23 17:44:27 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 2
2020-03-23 17:44:29 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 3
2020-03-23 17:44:31 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 4
2020-03-23 17:44:33 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 5
2020-03-23 17:47:54 | ERROR | MainProcess | MainThread | [rest_client._http_request] DELETE http://172.23.121.65:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-23 17:47:58 | ERROR | MainProcess | Cluster_Thread | [rest_client._http_request] POST http://172.23.121.65:8091/settings/indexes body: storageMode=forestdb headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 400 reason: unknown b'{"errors":{"storageMode":"The value must be one of the following: [plasma,memory_optimized]"}}' auth: Administrator:password
2020-03-23 17:48:16 | ERROR | MainProcess | MainThread | [rest_client._http_request] DELETE http://172.23.121.65:8091/settings/rbac/users/local/cbadminbucket body:  headers: {'Content-Type': 'application/x-www-form-urlencoded', 'Authorization': 'Basic QWRtaW5pc3RyYXRvcjpwYXNzd29yZA==', 'Accept': '*/*'} error: 404 reason: unknown b'"User was not found."' auth: Administrator:password
2020-03-23 17:48:20 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 0
2020-03-23 17:48:22 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 1
2020-03-23 17:48:23 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 2
2020-03-23 17:48:25 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 3
2020-03-23 17:48:27 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 4
2020-03-23 17:48:32 | WARNING | MainProcess | Cluster_Thread | [task.check] vbucket map not ready after try 5
